0,0
0.001001,0.031639
0.002002,0.044744
0.003003,0.0548
0.004004,0.063277
0.005005,0.070746
0.006006,0.077498
0.007007,0.083708
0.008008,0.089487
0.009009,0.094916
0.01001,0.10005
0.011011,0.10493
0.012012,0.1096
0.013013,0.11407
0.014014,0.11838
0.015015,0.12254
0.016016,0.12655
0.017017,0.13045
0.018018,0.13423
0.019019,0.13791
0.02002,0.14149
0.021021,0.14499
0.022022,0.1484
0.023023,0.15173
0.024024,0.155
0.025025,0.15819
0.026026,0.16133
0.027027,0.1644
0.028028,0.16742
0.029029,0.17038
0.03003,0.17329
0.031031,0.17616
0.032032,0.17897
0.033033,0.18175
0.034034,0.18448
0.035035,0.18718
0.036036,0.18983
0.037037,0.19245
0.038038,0.19503
0.039039,0.19758
0.04004,0.2001
0.041041,0.20259
0.042042,0.20504
0.043043,0.20747
0.044044,0.20987
0.045045,0.21224
0.046046,0.21458
0.047047,0.2169
0.048048,0.2192
0.049049,0.22147
0.05005,0.22372
0.051051,0.22594
0.052052,0.22815
0.053053,0.23033
0.054054,0.2325
0.055055,0.23464
0.056056,0.23676
0.057057,0.23887
0.058058,0.24095
0.059059,0.24302
0.06006,0.24507
0.061061,0.24711
0.062062,0.24912
0.063063,0.25112
0.064064,0.25311
0.065065,0.25508
0.066066,0.25703
0.067067,0.25897
0.068068,0.2609
0.069069,0.26281
0.07007,0.26471
0.071071,0.26659
0.072072,0.26846
0.073073,0.27032
0.074074,0.27217
0.075075,0.274
0.076076,0.27582
0.077077,0.27763
0.078078,0.27942
0.079079,0.28121
0.08008,0.28298
0.081081,0.28475
0.082082,0.2865
0.083083,0.28824
0.084084,0.28997
0.085085,0.29169
0.086086,0.2934
0.087087,0.29511
0.088088,0.2968
0.089089,0.29848
0.09009,0.30015
0.091091,0.30181
0.092092,0.30347
0.093093,0.30511
0.094094,0.30675
0.095095,0.30837
0.096096,0.30999
0.097097,0.3116
0.098098,0.31321
0.099099,0.3148
0.1001,0.31639
0.1011,0.31796
0.1021,0.31953
0.1031,0.3211
0.1041,0.32265
0.10511,0.3242
0.10611,0.32574
0.10711,0.32727
0.10811,0.3288
0.10911,0.33032
0.11011,0.33183
0.11111,0.33333
0.11211,0.33483
0.11311,0.33632
0.11411,0.33781
0.11512,0.33929
0.11612,0.34076
0.11712,0.34222
0.11812,0.34368
0.11912,0.34514
0.12012,0.34658
0.12112,0.34802
0.12212,0.34946
0.12312,0.35089
0.12412,0.35231
0.12513,0.35373
0.12613,0.35514
0.12713,0.35655
0.12813,0.35795
0.12913,0.35935
0.13013,0.36074
0.13113,0.36212
0.13213,0.3635
0.13313,0.36487
0.13413,0.36624
0.13514,0.36761
0.13614,0.36897
0.13714,0.37032
0.13814,0.37167
0.13914,0.37301
0.14014,0.37435
0.14114,0.37569
0.14214,0.37702
0.14314,0.37834
0.14414,0.37966
0.14515,0.38098
0.14615,0.38229
0.14715,0.3836
0.14815,0.3849
0.14915,0.3862
0.15015,0.38749
0.15115,0.38878
0.15215,0.39007
0.15315,0.39135
0.15415,0.39262
0.15516,0.3939
0.15616,0.39517
0.15716,0.39643
0.15816,0.39769
0.15916,0.39895
0.16016,0.4002
0.16116,0.40145
0.16216,0.40269
0.16316,0.40393
0.16416,0.40517
0.16517,0.40641
0.16617,0.40763
0.16717,0.40886
0.16817,0.41008
0.16917,0.4113
0.17017,0.41252
0.17117,0.41373
0.17217,0.41494
0.17317,0.41614
0.17417,0.41734
0.17518,0.41854
0.17618,0.41973
0.17718,0.42092
0.17818,0.42211
0.17918,0.4233
0.18018,0.42448
0.18118,0.42565
0.18218,0.42683
0.18318,0.428
0.18418,0.42917
0.18519,0.43033
0.18619,0.43149
0.18719,0.43265
0.18819,0.43381
0.18919,0.43496
0.19019,0.43611
0.19119,0.43725
0.19219,0.4384
0.19319,0.43954
0.19419,0.44067
0.1952,0.44181
0.1962,0.44294
0.1972,0.44407
0.1982,0.44519
0.1992,0.44632
0.2002,0.44744
0.2012,0.44855
0.2022,0.44967
0.2032,0.45078
0.2042,0.45189
0.20521,0.453
0.20621,0.4541
0.20721,0.4552
0.20821,0.4563
0.20921,0.45739
0.21021,0.45849
0.21121,0.45958
0.21221,0.46066
0.21321,0.46175
0.21421,0.46283
0.21522,0.46391
0.21622,0.46499
0.21722,0.46607
0.21822,0.46714
0.21922,0.46821
0.22022,0.46928
0.22122,0.47034
0.22222,0.4714
0.22322,0.47247
0.22422,0.47352
0.22523,0.47458
0.22623,0.47563
0.22723,0.47668
0.22823,0.47773
0.22923,0.47878
0.23023,0.47982
0.23123,0.48087
0.23223,0.4819
0.23323,0.48294
0.23423,0.48398
0.23524,0.48501
0.23624,0.48604
0.23724,0.48707
0.23824,0.4881
0.23924,0.48912
0.24024,0.49014
0.24124,0.49116
0.24224,0.49218
0.24324,0.4932
0.24424,0.49421
0.24525,0.49522
0.24625,0.49623
0.24725,0.49724
0.24825,0.49825
0.24925,0.49925
0.25025,0.50025
0.25125,0.50125
0.25225,0.50225
0.25325,0.50324
0.25425,0.50424
0.25526,0.50523
0.25626,0.50622
0.25726,0.50721
0.25826,0.50819
0.25926,0.50918
0.26026,0.51016
0.26126,0.51114
0.26226,0.51212
0.26326,0.51309
0.26426,0.51407
0.26527,0.51504
0.26627,0.51601
0.26727,0.51698
0.26827,0.51795
0.26927,0.51891
0.27027,0.51988
0.27127,0.52084
0.27227,0.5218
0.27327,0.52276
0.27427,0.52371
0.27528,0.52467
0.27628,0.52562
0.27728,0.52657
0.27828,0.52752
0.27928,0.52847
0.28028,0.52942
0.28128,0.53036
0.28228,0.5313
0.28328,0.53224
0.28428,0.53318
0.28529,0.53412
0.28629,0.53506
0.28729,0.53599
0.28829,0.53692
0.28929,0.53786
0.29029,0.53879
0.29129,0.53971
0.29229,0.54064
0.29329,0.54157
0.29429,0.54249
0.2953,0.54341
0.2963,0.54433
0.2973,0.54525
0.2983,0.54617
0.2993,0.54708
0.3003,0.548
0.3013,0.54891
0.3023,0.54982
0.3033,0.55073
0.3043,0.55164
0.30531,0.55254
0.30631,0.55345
0.30731,0.55435
0.30831,0.55526
0.30931,0.55616
0.31031,0.55706
0.31131,0.55795
0.31231,0.55885
0.31331,0.55974
0.31431,0.56064
0.31532,0.56153
0.31632,0.56242
0.31732,0.56331
0.31832,0.5642
0.31932,0.56508
0.32032,0.56597
0.32132,0.56685
0.32232,0.56773
0.32332,0.56862
0.32432,0.56949
0.32533,0.57037
0.32633,0.57125
0.32733,0.57213
0.32833,0.573
0.32933,0.57387
0.33033,0.57474
0.33133,0.57561
0.33233,0.57648
0.33333,0.57735
0.33433,0.57822
0.33534,0.57908
0.33634,0.57995
0.33734,0.58081
0.33834,0.58167
0.33934,0.58253
0.34034,0.58339
0.34134,0.58424
0.34234,0.5851
0.34334,0.58596
0.34434,0.58681
0.34535,0.58766
0.34635,0.58851
0.34735,0.58936
0.34835,0.59021
0.34935,0.59106
0.35035,0.5919
0.35135,0.59275
0.35235,0.59359
0.35335,0.59444
0.35435,0.59528
0.35536,0.59612
0.35636,0.59696
